epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
158,7728.08,0.98924,0.76595,1.29314,0.83195,0.87118,0.89228,0.66565,0.34818,0.72992,0.35416,0.0084457,0.0084457,0.0084457
159,7778.25,0.99105,0.76895,1.29823,0.82708,0.87259,0.89204,0.66576,0.34813,0.73152,0.35414,0.0084358,0.0084358,0.0084358
160,7826.97,0.99955,0.77553,1.29714,0.83124,0.86888,0.89153,0.66745,0.34765,0.73515,0.35391,0.0084259,0.0084259,0.0084259
161,7875.94,0.99296,0.76183,1.29267,0.83162,0.86947,0.89125,0.66773,0.34787,0.73711,0.35404,0.008416,0.008416,0.008416
162,7924.6,0.99169,0.76357,1.29171,0.82981,0.86967,0.89218,0.66912,0.34718,0.73871,0.35379,0.0084061,0.0084061,0.0084061
163,7973.4,0.99456,0.76954,1.29791,0.87054,0.83294,0.89229,0.66931,0.34651,0.73642,0.3533,0.0083962,0.0083962,0.0083962
164,8021.98,0.98029,0.75783,1.28406,0.82839,0.87045,0.8932,0.67086,0.34679,0.74611,0.35377,0.0083863,0.0083863,0.0083863
165,8070.82,0.98771,0.76554,1.28957,0.87195,0.83111,0.89361,0.67013,0.34714,0.75044,0.35414,0.0083764,0.0083764,0.0083764
166,8119.44,0.97898,0.7523,1.28281,0.86765,0.82875,0.88885,0.67026,0.34726,0.75441,0.35421,0.0083665,0.0083665,0.0083665
167,8168.27,0.98525,0.762,1.28705,0.84716,0.84601,0.88887,0.6703,0.34655,0.75583,0.35383,0.0083566,0.0083566,0.0083566
168,8217,0.98345,0.7567,1.28481,0.86687,0.82995,0.88947,0.67013,0.34648,0.75961,0.35397,0.0083467,0.0083467,0.0083467
169,8265.62,0.98332,0.76015,1.28973,0.8471,0.8444,0.88992,0.67079,0.34657,0.77002,0.35427,0.0083368,0.0083368,0.0083368
170,8314.38,0.98166,0.75583,1.28682,0.86592,0.8274,0.88997,0.67196,0.34653,0.76491,0.35384,0.0083269,0.0083269,0.0083269
171,8363.73,0.98211,0.74963,1.28771,0.86763,0.8282,0.89018,0.67153,0.34667,0.76838,0.35418,0.008317,0.008317,0.008317
172,8412.62,0.98311,0.74858,1.28457,0.86767,0.82817,0.89101,0.67153,0.34597,0.7788,0.35395,0.0083071,0.0083071,0.0083071
173,8461.15,0.97592,0.74979,1.27714,0.86683,0.82717,0.89109,0.67124,0.34566,0.78587,0.35318,0.0082972,0.0082972,0.0082972
174,8509.84,0.97429,0.74862,1.27794,0.86676,0.82852,0.89216,0.67162,0.34563,0.78378,0.35337,0.0082873,0.0082873,0.0082873
175,8560.28,0.96938,0.74715,1.28012,0.86678,0.8285,0.89184,0.67125,0.3452,0.77907,0.35296,0.0082774,0.0082774,0.0082774
